,Origin,Destination,COO_COD,dcode,ocode,COO_total,Pct
423,Azerbaijan,Uzbekistan,0,UZB,AZE,9537,0.0
424,Bahamas,Canada,169,CAN,BHS,230,0.7347826086956522
425,Bahamas,United States of America,61,USA,BHS,230,0.26521739130434785
426,Bahamas,Germany,0,DEU,BHS,230,0.0
427,Bahamas,Italy,0,ITA,BHS,230,0.0
428,Bahamas,Sweden,0,SWE,BHS,230,0.0
429,Bahamas,United Kingdom,0,GBR,BHS,230,0.0
430,Bahrain,Iraq,39,IRQ,BHR,165,0.23636363636363636
431,Bahrain,United States of America,29,USA,BHR,165,0.17575757575757575
432,Bahrain,Canada,19,CAN,BHR,165,0.11515151515151516
433,Bahrain,Australia,18,AUS,BHR,165,0.10909090909090909
434,Bahrain,Germany,18,DEU,BHR,165,0.10909090909090909
435,Bahrain,United Kingdom,18,GBR,BHR,165,0.10909090909090909
436,Bahrain,Lebanon,8,LBN,BHR,165,0.048484848484848485
437,Bahrain,Ireland,6,IRL,BHR,165,0.03636363636363636
438,Bahrain,Netherlands,5,NLD,BHR,165,0.030303030303030304
439,Bahrain,Syrian Arab Rep.,5,SYR,BHR,165,0.030303030303030304
440,Bahrain,Brazil,0,BRA,BHR,165,0.0
441,Bahrain,Denmark,0,DNK,BHR,165,0.0
442,Bahrain,France,0,FRA,BHR,165,0.0
443,Bahrain,Georgia,0,GEO,BHR,165,0.0
444,Bahrain,Italy,0,ITA,BHR,165,0.0
445,Bahrain,New Zealand,0,NZL,BHR,165,0.0
446,Bahrain,Sweden,0,SWE,BHR,165,0.0
447,Bahrain,Switzerland,0,CHE,BHR,165,0.0
448,Bahrain,Thailand,0,THA,BHR,165,0.0
449,Bahrain,Turkey,0,TUR,BHR,165,0.0
450,Bangladesh,South Africa,26366,ZAF,BGD,68092,0.3872114198437408
451,Bangladesh,Italy,18209,ITA,BGD,68092,0.26741761146683896
452,Bangladesh,United States of America,6225,USA,BGD,68092,0.0914204311813429
453,Bangladesh,Brazil,4017,BRA,BGD,68092,0.05899371438641837
454,Bangladesh,France,2451,FRA,BGD,68092,0.03599541796393115
455,Bangladesh,Germany,2393,DEU,BGD,68092,0.035143629207542736
456,Bangladesh,United Kingdom,1686,GBR,BGD,68092,0.024760617987428773
457,Bangladesh,Greece,1618,GRC,BGD,68092,0.023761969100628562
458,Bangladesh,Japan,1049,JPN,BGD,68092,0.01540562768019738
459,Bangladesh,Australia,857,AUS,BGD,68092,0.012585913176290901
460,Bangladesh,Canada,578,CAN,BGD,68092,0.008488515537801798
461,Bangladesh,Austria,445,AUT,BGD,68092,0.006535275803324914
462,Bangladesh,Rep. of Korea,413,KOR,BGD,68092,0.006065323386007166
463,Bangladesh,Sweden,312,SWE,BGD,68092,0.004582036068848029
464,Bangladesh,Ireland,280,IRL,BGD,68092,0.004112083651530283
465,Bangladesh,Cyprus,274,CYP,BGD,68092,0.0040239675732832055
466,Bangladesh,Spain,167,ESP,BGD,68092,0.00245256417787699
467,Bangladesh,Turkey,159,TUR,BGD,68092,0.002335076073547553
468,Bangladesh,Ukraine,140,UKR,BGD,68092,0.0020560418257651414
469,Bangladesh,Argentina,57,ARG,BGD,68092,0.0008371027433472361
470,Bangladesh,Trinidad and Tobago,56,TTO,BGD,68092,0.0008224167303060565
471,Bangladesh,Nauru,33,NRU,BGD,68092,0.00048463843035892614
472,Bangladesh,Lebanon,30,LBN,BGD,68092,0.00044058039123538744
473,Bangladesh,Indonesia,28,IDN,BGD,68092,0.00041120836515302824
474,Bangladesh,Georgia,23,GEO,BGD,68092,0.00033777829994713034
475,Bangladesh,Belgium,20,BEL,BGD,68092,0.0002937202608235916
476,Bangladesh,New Zealand,19,NZL,BGD,68092,0.00027903424778241205
477,Bangladesh,Switzerland,19,CHE,BGD,68092,0.00027903424778241205
478,Bangladesh,Bulgaria,18,BGR,BGD,68092,0.00026434823474123244
479,Bangladesh,Panama,18,PAN,BGD,68092,0.00026434823474123244
480,Bangladesh,Malaysia,17,MYS,BGD,68092,0.00024966222170005284
481,Bangladesh,Costa Rica,16,CRI,BGD,68092,0.0002349762086588733
482,Bangladesh,Croatia,15,HRV,BGD,68092,0.00022029019561769372
483,Bangladesh,Denmark,12,DNK,BGD,68092,0.00017623215649415497
484,Bangladesh,Ecuador,12,ECU,BGD,68092,0.00017623215649415497
485,Bangladesh,Norway,12,NOR,BGD,68092,0.00017623215649415497
486,Bangladesh,Finland,10,FIN,BGD,68092,0.0001468601304117958
487,Bangladesh,Mexico,10,MEX,BGD,68092,0.0001468601304117958
488,Bangladesh,Jordan,8,JOR,BGD,68092,0.00011748810432943665
489,Bangladesh,Chile,5,CHL,BGD,68092,7.34300652058979e-05
490,Bangladesh,Iceland,5,ISL,BGD,68092,7.34300652058979e-05
491,Bangladesh,Netherlands,5,NLD,BGD,68092,7.34300652058979e-05
492,Bangladesh,Thailand,5,THA,BGD,68092,7.34300652058979e-05
493,Bangladesh,Belarus,0,BLR,BGD,68092,0.0
494,Bangladesh,Bosnia and Herzegovina,0,BIH,BGD,68092,0.0
495,Bangladesh,China,0,CHN,BGD,68092,0.0
496,Bangladesh,"China, Hong Kong SAR",0,HKG,BGD,68092,0.0
497,Bangladesh,Czech Rep.,0,CZE,BGD,68092,0.0
498,Bangladesh,Egypt,0,EGY,BGD,68092,0.0
499,Bangladesh,Estonia,0,EST,BGD,68092,0.0
500,Bangladesh,Hungary,0,HUN,BGD,68092,0.0
501,Bangladesh,Iraq,0,IRQ,BGD,68092,0.0
502,Bangladesh,Jamaica,0,JAM,BGD,68092,0.0
503,Bangladesh,Liechtenstein,0,LIE,BGD,68092,0.0
504,Bangladesh,Luxembourg,0,LUX,BGD,68092,0.0
505,Bangladesh,Malta,0,MLT,BGD,68092,0.0
506,Bangladesh,Namibia,0,NAM,BGD,68092,0.0
507,Bangladesh,Nepal,0,NPL,BGD,68092,0.0
508,Bangladesh,Pakistan,0,PAK,BGD,68092,0.0
509,Bangladesh,Papua New Guinea,0,PNG,BGD,68092,0.0
510,Bangladesh,Peru,0,PER,BGD,68092,0.0
511,Bangladesh,Philippines,0,PHL,BGD,68092,0.0
512,Bangladesh,Poland,0,POL,BGD,68092,0.0
513,Bangladesh,Portugal,0,PRT,BGD,68092,0.0
514,Bangladesh,Romania,0,ROU,BGD,68092,0.0
515,Bangladesh,Russian Federation,0,RUS,BGD,68092,0.0
516,Bangladesh,Slovakia,0,SVK,BGD,68092,0.0
517,Bangladesh,Somalia,0,SOM,BGD,68092,0.0
518,Bangladesh,Suriname,0,SUR,BGD,68092,0.0
519,Bangladesh,Syrian Arab Rep.,0,SYR,BGD,68092,0.0
520,Bangladesh,Yemen,0,YEM,BGD,68092,0.0
521,Barbados,Canada,56,CAN,BRB,74,0.7567567567567568
522,Barbados,United Kingdom,11,GBR,BRB,74,0.14864864864864866
523,Barbados,United States of America,7,USA,BRB,74,0.0945945945945946
524,Barbados,Brazil,0,BRA,BRB,74,0.0
525,Barbados,Germany,0,DEU,BRB,74,0.0
526,Barbados,Ireland,0,IRL,BRB,74,0.0
527,Barbados,Sweden,0,SWE,BRB,74,0.0
528,Belarus,United States of America,1769,USA,BLR,2856,0.6193977591036415
529,Belarus,Germany,359,DEU,BLR,2856,0.12570028011204482
530,Belarus,Sweden,154,SWE,BLR,2856,0.05392156862745098
531,Belarus,Israel,117,ISR,BLR,2856,0.04096638655462185
532,Belarus,Netherlands,52,NLD,BLR,2856,0.018207282913165267
533,Belarus,Austria,49,AUT,BLR,2856,0.01715686274509804
534,Belarus,Belgium,45,BEL,BLR,2856,0.015756302521008403
535,Belarus,Ukraine,39,UKR,BLR,2856,0.01365546218487395
536,Belarus,Italy,36,ITA,BLR,2856,0.012605042016806723
537,Belarus,Poland,31,POL,BLR,2856,0.010854341736694677
538,Belarus,Denmark,27,DNK,BLR,2856,0.009453781512605041
539,Belarus,Spain,25,ESP,BLR,2856,0.008753501400560224
540,Belarus,United Kingdom,24,GBR,BLR,2856,0.008403361344537815
541,Belarus,Switzerland,21,CHE,BLR,2856,0.007352941176470588
542,Belarus,Canada,20,CAN,BLR,2856,0.0070028011204481795
543,Belarus,Lithuania,18,LTU,BLR,2856,0.0063025210084033615
544,Belarus,Czech Rep.,11,CZE,BLR,2856,0.003851540616246499
545,Belarus,Finland,11,FIN,BLR,2856,0.003851540616246499
546,Belarus,France,10,FRA,BLR,2856,0.0035014005602240898
547,Belarus,Luxembourg,10,LUX,BLR,2856,0.0035014005602240898
548,Belarus,Russian Federation,10,RUS,BLR,2856,0.0035014005602240898
549,Belarus,Ireland,7,IRL,BLR,2856,0.0024509803921568627
550,Belarus,Australia,6,AUS,BLR,2856,0.0021008403361344537
551,Belarus,Greece,5,GRC,BLR,2856,0.0017507002801120449
552,Belarus,Argentina,0,ARG,BLR,2856,0.0
553,Belarus,Barbados,0,BRB,BLR,2856,0.0
554,Belarus,Brazil,0,BRA,BLR,2856,0.0
555,Belarus,Bulgaria,0,BGR,BLR,2856,0.0
556,Belarus,Chile,0,CHL,BLR,2856,0.0
557,Belarus,Costa Rica,0,CRI,BLR,2856,0.0
558,Belarus,Croatia,0,HRV,BLR,2856,0.0
559,Belarus,Cyprus,0,CYP,BLR,2856,0.0
560,Belarus,CÌ«te d'Ivoire,0,CIV,BLR,2856,0.0
561,Belarus,Ecuador,0,ECU,BLR,2856,0.0
562,Belarus,Estonia,0,EST,BLR,2856,0.0
563,Belarus,Georgia,0,GEO,BLR,2856,0.0
564,Belarus,Iceland,0,ISL,BLR,2856,0.0
565,Belarus,Jordan,0,JOR,BLR,2856,0.0
566,Belarus,Latvia,0,LVA,BLR,2856,0.0
567,Belarus,Liechtenstein,0,LIE,BLR,2856,0.0
568,Belarus,Malta,0,MLT,BLR,2856,0.0
569,Belarus,Montenegro,0,MNE,BLR,2856,0.0
570,Belarus,New Zealand,0,NZL,BLR,2856,0.0
571,Belarus,Norway,0,NOR,BLR,2856,0.0
572,Belarus,Panama,0,PAN,BLR,2856,0.0
573,Belarus,Peru,0,PER,BLR,2856,0.0
574,Belarus,Portugal,0,PRT,BLR,2856,0.0
575,Belarus,Rep. of Moldova,0,MDA,BLR,2856,0.0
576,Belarus,Romania,0,ROU,BLR,2856,0.0
577,Belarus,Uruguay,0,URY,BLR,2856,0.0
578,Belgium,United States of America,18,USA,BEL,33,0.5454545454545454
579,Belgium,Canada,15,CAN,BEL,33,0.45454545454545453
580,Belgium,Brazil,0,BRA,BEL,33,0.0
581,Belgium,Germany,0,DEU,BEL,33,0.0
582,Belgium,Rwanda,0,RWA,BEL,33,0.0
583,Belgium,Sweden,0,SWE,BEL,33,0.0
584,Belize,United States of America,194,USA,BLZ,207,0.9371980676328503
585,Belize,Canada,8,CAN,BLZ,207,0.03864734299516908
586,Belize,Mexico,5,MEX,BLZ,207,0.024154589371980676
587,Belize,Brazil,0,BRA,BLZ,207,0.0
588,Belize,Germany,0,DEU,BLZ,207,0.0
589,Belize,Guatemala,0,GTM,BLZ,207,0.0
590,Belize,United Kingdom,0,GBR,BLZ,207,0.0
591,Benin,Germany,271,DEU,BEN,1110,0.24414414414414415
592,Benin,Italy,261,ITA,BEN,1110,0.23513513513513515
593,Benin,Brazil,212,BRA,BEN,1110,0.19099099099099098
594,Benin,United States of America,186,USA,BEN,1110,0.16756756756756758
595,Benin,Austria,45,AUT,BEN,1110,0.04054054054054054
596,Benin,Belgium,35,BEL,BEN,1110,0.03153153153153153
597,Benin,France,26,FRA,BEN,1110,0.023423423423423424
598,Benin,Canada,25,CAN,BEN,1110,0.02252252252252252
599,Benin,United Kingdom,14,GBR,BEN,1110,0.012612612612612612
600,Benin,Spain,7,ESP,BEN,1110,0.006306306306306306
601,Benin,Mauritania,6,MRT,BEN,1110,0.005405405405405406
602,Benin,Senegal,6,SEN,BEN,1110,0.005405405405405406
603,Benin,Sweden,6,SWE,BEN,1110,0.005405405405405406
604,Benin,Luxembourg,5,LUX,BEN,1110,0.0045045045045045045
605,Benin,Morocco,5,MAR,BEN,1110,0.0045045045045045045
606,Benin,Algeria,0,DZA,BEN,1110,0.0
607,Benin,Argentina,0,ARG,BEN,1110,0.0
608,Benin,Australia,0,AUS,BEN,1110,0.0
609,Benin,Burundi,0,BDI,BEN,1110,0.0
610,Benin,Chad,0,TCD,BEN,1110,0.0
611,Benin,China,0,CHN,BEN,1110,0.0
612,Benin,Colombia,0,COL,BEN,1110,0.0
613,Benin,CÌ«te d'Ivoire,0,CIV,BEN,1110,0.0
614,Benin,Denmark,0,DNK,BEN,1110,0.0
615,Benin,Ecuador,0,ECU,BEN,1110,0.0
616,Benin,Egypt,0,EGY,BEN,1110,0.0
617,Benin,Estonia,0,EST,BEN,1110,0.0
618,Benin,Finland,0,FIN,BEN,1110,0.0
619,Benin,Ghana,0,GHA,BEN,1110,0.0
620,Benin,Ireland,0,IRL,BEN,1110,0.0
621,Benin,Israel,0,ISR,BEN,1110,0.0
622,Benin,Lebanon,0,LBN,BEN,1110,0.0
623,Benin,Mexico,0,MEX,BEN,1110,0.0
624,Benin,Netherlands,0,NLD,BEN,1110,0.0
625,Benin,Nigeria,0,NGA,BEN,1110,0.0
626,Benin,Norway,0,NOR,BEN,1110,0.0
627,Benin,Rep. of Korea,0,KOR,BEN,1110,0.0
628,Benin,Slovakia,0,SVK,BEN,1110,0.0
629,Benin,Switzerland,0,CHE,BEN,1110,0.0
630,Benin,Togo,0,TGO,BEN,1110,0.0
631,Benin,Turkey,0,TUR,BEN,1110,0.0
632,Benin,Uruguay,0,URY,BEN,1110,0.0
633,Bhutan,United States of America,323,USA,BTN,397,0.8136020151133502
634,Bhutan,Brazil,35,BRA,BTN,397,0.08816120906801007
635,Bhutan,Australia,20,AUS,BTN,397,0.05037783375314862
636,Bhutan,Germany,11,DEU,BTN,397,0.027707808564231738
637,Bhutan,France,8,FRA,BTN,397,0.020151133501259445
638,Bhutan,Austria,0,AUT,BTN,397,0.0
639,Bhutan,Belgium,0,BEL,BTN,397,0.0
640,Bhutan,Canada,0,CAN,BTN,397,0.0
641,Bhutan,Denmark,0,DNK,BTN,397,0.0
642,Bhutan,Greece,0,GRC,BTN,397,0.0
643,Bhutan,Ireland,0,IRL,BTN,397,0.0
644,Bhutan,Italy,0,ITA,BTN,397,0.0
645,Bhutan,Luxembourg,0,LUX,BTN,397,0.0
646,Bhutan,Malaysia,0,MYS,BTN,397,0.0
647,Bhutan,Nepal,0,NPL,BTN,397,0.0
648,Bhutan,Netherlands,0,NLD,BTN,397,0.0
649,Bhutan,Norway,0,NOR,BTN,397,0.0
650,Bhutan,Poland,0,POL,BTN,397,0.0
651,Bhutan,Spain,0,ESP,BTN,397,0.0
652,Bhutan,Sweden,0,SWE,BTN,397,0.0
653,Bhutan,Switzerland,0,CHE,BTN,397,0.0
654,Bhutan,United Kingdom,0,GBR,BTN,397,0.0
655,Bolivia (Plurinational State of),Brazil,382,BRA,BOL,856,0.4462616822429907
656,Bolivia (Plurinational State of),United States of America,381,USA,BOL,856,0.44509345794392524
657,Bolivia (Plurinational State of),Sweden,37,SWE,BOL,856,0.04322429906542056
658,Bolivia (Plurinational State of),Chile,22,CHL,BOL,856,0.02570093457943925
659,Bolivia (Plurinational State of),Ireland,11,IRL,BOL,856,0.012850467289719626
660,Bolivia (Plurinational State of),Spain,11,ESP,BOL,856,0.012850467289719626
661,Bolivia (Plurinational State of),United Kingdom,7,GBR,BOL,856,0.008177570093457943
662,Bolivia (Plurinational State of),Peru,5,PER,BOL,856,0.005841121495327103
663,Bolivia (Plurinational State of),Argentina,0,ARG,BOL,856,0.0
664,Bolivia (Plurinational State of),Austria,0,AUT,BOL,856,0.0
665,Bolivia (Plurinational State of),Belgium,0,BEL,BOL,856,0.0
666,Bolivia (Plurinational State of),Canada,0,CAN,BOL,856,0.0
667,Bolivia (Plurinational State of),Colombia,0,COL,BOL,856,0.0
668,Bolivia (Plurinational State of),Costa Rica,0,CRI,BOL,856,0.0
669,Bolivia (Plurinational State of),Ecuador,0,ECU,BOL,856,0.0
670,Bolivia (Plurinational State of),Finland,0,FIN,BOL,856,0.0
671,Bolivia (Plurinational State of),France,0,FRA,BOL,856,0.0
672,Bolivia (Plurinational State of),Germany,0,DEU,BOL,856,0.0
673,Bolivia (Plurinational State of),Greece,0,GRC,BOL,856,0.0
674,Bolivia (Plurinational State of),Guatemala,0,GTM,BOL,856,0.0
675,Bolivia (Plurinational State of),Italy,0,ITA,BOL,856,0.0
676,Bolivia (Plurinational State of),Mexico,0,MEX,BOL,856,0.0
677,Bolivia (Plurinational State of),New Zealand,0,NZL,BOL,856,0.0
678,Bolivia (Plurinational State of),Panama,0,PAN,BOL,856,0.0
679,Bolivia (Plurinational State of),Paraguay,0,PRY,BOL,856,0.0
680,Bolivia (Plurinational State of),Switzerland,0,CHE,BOL,856,0.0
681,Bolivia (Plurinational State of),Uruguay,0,URY,BOL,856,0.0
682,Bosnia and Herzegovina,Germany,963,DEU,BIH,1862,0.5171858216970999
683,Bosnia and Herzegovina,France,383,FRA,BIH,1862,0.20569280343716434
684,Bosnia and Herzegovina,United States of America,157,USA,BIH,1862,0.08431793770139635
685,Bosnia and Herzegovina,Italy,121,ITA,BIH,1862,0.06498388829215897
686,Bosnia and Herzegovina,Sweden,98,SWE,BIH,1862,0.05263157894736842
687,Bosnia and Herzegovina,Belgium,40,BEL,BIH,1862,0.021482277121374866
688,Bosnia and Herzegovina,Austria,31,AUT,BIH,1862,0.01664876476906552
689,Bosnia and Herzegovina,Switzerland,23,CHE,BIH,1862,0.012352309344790547
690,Bosnia and Herzegovina,Australia,15,AUS,BIH,1862,0.008055853920515575
691,Bosnia and Herzegovina,Luxembourg,15,LUX,BIH,1862,0.008055853920515575
692,Bosnia and Herzegovina,Canada,10,CAN,BIH,1862,0.0053705692803437165
693,Bosnia and Herzegovina,Iceland,6,ISL,BIH,1862,0.00322234156820623
694,Bosnia and Herzegovina,Argentina,0,ARG,BIH,1862,0.0
695,Bosnia and Herzegovina,Bosnia and Herzegovina,0,BIH,BIH,1862,0.0
696,Bosnia and Herzegovina,Brazil,0,BRA,BIH,1862,0.0
697,Bosnia and Herzegovina,Croatia,0,HRV,BIH,1862,0.0
698,Bosnia and Herzegovina,Cyprus,0,CYP,BIH,1862,0.0
699,Bosnia and Herzegovina,Czech Rep.,0,CZE,BIH,1862,0.0
700,Bosnia and Herzegovina,Denmark,0,DNK,BIH,1862,0.0
701,Bosnia and Herzegovina,Ecuador,0,ECU,BIH,1862,0.0
702,Bosnia and Herzegovina,Finland,0,FIN,BIH,1862,0.0
703,Bosnia and Herzegovina,Greece,0,GRC,BIH,1862,0.0
704,Bosnia and Herzegovina,Hungary,0,HUN,BIH,1862,0.0
705,Bosnia and Herzegovina,India,0,IND,BIH,1862,0.0
706,Bosnia and Herzegovina,Ireland,0,IRL,BIH,1862,0.0
707,Bosnia and Herzegovina,Jordan,0,JOR,BIH,1862,0.0
708,Bosnia and Herzegovina,Lebanon,0,LBN,BIH,1862,0.0
709,Bosnia and Herzegovina,Liechtenstein,0,LIE,BIH,1862,0.0
710,Bosnia and Herzegovina,Montenegro,0,MNE,BIH,1862,0.0
711,Bosnia and Herzegovina,Morocco,0,MAR,BIH,1862,0.0
712,Bosnia and Herzegovina,Netherlands,0,NLD,BIH,1862,0.0
713,Bosnia and Herzegovina,Norway,0,NOR,BIH,1862,0.0
714,Bosnia and Herzegovina,Panama,0,PAN,BIH,1862,0.0
715,Bosnia and Herzegovina,Peru,0,PER,BIH,1862,0.0
716,Bosnia and Herzegovina,Portugal,0,PRT,BIH,1862,0.0
717,Bosnia and Herzegovina,Rep. of Korea,0,KOR,BIH,1862,0.0
718,Bosnia and Herzegovina,Romania,0,ROU,BIH,1862,0.0
719,Bosnia and Herzegovina,Russian Federation,0,RUS,BIH,1862,0.0
720,Bosnia and Herzegovina,Serbia and Kosovo (S/RES/1244 (1999)),0,SRB,BIH,1862,0.0
721,Bosnia and Herzegovina,Slovakia,0,SVK,BIH,1862,0.0
722,Bosnia and Herzegovina,Slovenia,0,SVN,BIH,1862,0.0
723,Bosnia and Herzegovina,Spain,0,ESP,BIH,1862,0.0
724,Bosnia and Herzegovina,Ukraine,0,UKR,BIH,1862,0.0
725,Bosnia and Herzegovina,United Kingdom,0,GBR,BIH,1862,0.0
726,Botswana,Canada,29,CAN,BWA,82,0.35365853658536583
727,Botswana,United Kingdom,24,GBR,BWA,82,0.2926829268292683
728,Botswana,Ireland,20,IRL,BWA,82,0.24390243902439024
729,Botswana,United States of America,9,USA,BWA,82,0.10975609756097561
730,Botswana,Australia,0,AUS,BWA,82,0.0
731,Botswana,Czech Rep.,0,CZE,BWA,82,0.0
732,Botswana,France,0,FRA,BWA,82,0.0
733,Botswana,Germany,0,DEU,BWA,82,0.0
734,Botswana,Greece,0,GRC,BWA,82,0.0
735,Botswana,Israel,0,ISR,BWA,82,0.0
736,Botswana,Italy,0,ITA,BWA,82,0.0
737,Botswana,Netherlands,0,NLD,BWA,82,0.0
738,Botswana,Sweden,0,SWE,BWA,82,0.0
739,Botswana,Zimbabwe,0,ZWE,BWA,82,0.0
740,Brazil,United States of America,6052,USA,BRA,6781,0.8924937324878337
741,Brazil,Canada,378,CAN,BRA,6781,0.055743990561864035
742,Brazil,Italy,117,ITA,BRA,6781,0.017254092316767437
743,Brazil,Ireland,59,IRL,BRA,6781,0.008700781595634862
744,Brazil,Spain,47,ESP,BRA,6781,0.006931131101607433
745,Brazil,United Kingdom,36,GBR,BRA,6781,0.005308951482082289
746,Brazil,Australia,25,AUS,BRA,6781,0.0036867718625571448
747,Brazil,Sweden,14,SWE,BRA,6781,0.0020645922430320013
748,Brazil,Germany,12,DEU,BRA,6781,0.0017696504940274296
749,Brazil,Belgium,10,BEL,BRA,6781,0.001474708745022858
750,Brazil,Argentina,7,ARG,BRA,6781,0.0010322961215160006
751,Brazil,Uruguay,7,URY,BRA,6781,0.0010322961215160006
752,Brazil,Costa Rica,6,CRI,BRA,6781,0.0008848252470137148
753,Brazil,Ecuador,6,ECU,BRA,6781,0.0008848252470137148
754,Brazil,Panama,5,PAN,BRA,6781,0.000737354372511429
755,Brazil,Austria,0,AUT,BRA,6781,0.0
756,Brazil,Denmark,0,DNK,BRA,6781,0.0
757,Brazil,Finland,0,FIN,BRA,6781,0.0
758,Brazil,France,0,FRA,BRA,6781,0.0
759,Brazil,Greece,0,GRC,BRA,6781,0.0
760,Brazil,Israel,0,ISR,BRA,6781,0.0
761,Brazil,Jordan,0,JOR,BRA,6781,0.0
762,Brazil,Malawi,0,MWI,BRA,6781,0.0
763,Brazil,Malta,0,MLT,BRA,6781,0.0
764,Brazil,Mexico,0,MEX,BRA,6781,0.0
765,Brazil,Netherlands,0,NLD,BRA,6781,0.0
766,Brazil,New Zealand,0,NZL,BRA,6781,0.0
767,Brazil,Peru,0,PER,BRA,6781,0.0
768,Brazil,Rep. of Korea,0,KOR,BRA,6781,0.0
769,Brazil,Switzerland,0,CHE,BRA,6781,0.0
770,Brunei Darussalam,Australia,10,AUS,BRN,10,1.0
771,Brunei Darussalam,Switzerland,0,CHE,BRN,10,0.0
772,Brunei Darussalam,United States of America,0,USA,BRN,10,0.0
773,Bulgaria,United States of America,230,USA,BGR,300,0.7666666666666667
774,Bulgaria,Canada,28,CAN,BGR,300,0.09333333333333334
775,Bulgaria,Belgium,15,BEL,BGR,300,0.05
776,Bulgaria,Germany,13,DEU,BGR,300,0.043333333333333335
777,Bulgaria,Switzerland,8,CHE,BGR,300,0.02666666666666667
778,Bulgaria,Australia,6,AUS,BGR,300,0.02
779,Bulgaria,Argentina,0,ARG,BGR,300,0.0
780,Bulgaria,Austria,0,AUT,BGR,300,0.0
781,Bulgaria,Brazil,0,BRA,BGR,300,0.0
782,Bulgaria,Costa Rica,0,CRI,BGR,300,0.0
783,Bulgaria,Cyprus,0,CYP,BGR,300,0.0
784,Bulgaria,Czech Rep.,0,CZE,BGR,300,0.0
785,Bulgaria,Denmark,0,DNK,BGR,300,0.0
786,Bulgaria,Finland,0,FIN,BGR,300,0.0
787,Bulgaria,France,0,FRA,BGR,300,0.0
788,Bulgaria,Greece,0,GRC,BGR,300,0.0
789,Bulgaria,Israel,0,ISR,BGR,300,0.0
790,Bulgaria,Lebanon,0,LBN,BGR,300,0.0
791,Bulgaria,Norway,0,NOR,BGR,300,0.0
792,Bulgaria,Peru,0,PER,BGR,300,0.0
793,Bulgaria,Rep. of Korea,0,KOR,BGR,300,0.0
794,Bulgaria,Russian Federation,0,RUS,BGR,300,0.0
795,Bulgaria,Slovakia,0,SVK,BGR,300,0.0
796,Bulgaria,Spain,0,ESP,BGR,300,0.0
797,Bulgaria,Sweden,0,SWE,BGR,300,0.0
798,Bulgaria,Ukraine,0,UKR,BGR,300,0.0
799,Burkina Faso,United States of America,3388,USA,BFA,5534,0.6122153957354536
800,Burkina Faso,Italy,1431,ITA,BFA,5534,0.25858330321647993
801,Burkina Faso,Germany,224,DEU,BFA,5534,0.040477050957715935
802,Burkina Faso,Brazil,189,BRA,BFA,5534,0.03415251174557282
803,Burkina Faso,France,69,FRA,BFA,5534,0.012468377303939284
804,Burkina Faso,Belgium,65,BEL,BFA,5534,0.0117455728225515
805,Burkina Faso,Canada,52,CAN,BFA,5534,0.0093964582580412
806,Burkina Faso,Greece,20,GRC,BFA,5534,0.003614022406938923
807,Burkina Faso,Spain,20,ESP,BFA,5534,0.003614022406938923
808,Burkina Faso,Rep. of Korea,18,KOR,BFA,5534,0.0032526201662450307
809,Burkina Faso,Morocco,15,MAR,BFA,5534,0.0027105168052041924
810,Burkina Faso,Cameroon,9,CMR,BFA,5534,0.0016263100831225153
811,Burkina Faso,Sweden,8,SWE,BFA,5534,0.0014456089627755693
812,Burkina Faso,United Kingdom,8,GBR,BFA,5534,0.0014456089627755693
813,Burkina Faso,Switzerland,7,CHE,BFA,5534,0.001264907842428623
814,Burkina Faso,CÌ«te d'Ivoire,6,CIV,BFA,5534,0.0010842067220816769
815,Burkina Faso,Austria,5,AUT,BFA,5534,0.0009035056017347307
816,Burkina Faso,Algeria,0,DZA,BFA,5534,0.0
817,Burkina Faso,Argentina,0,ARG,BFA,5534,0.0
818,Burkina Faso,Australia,0,AUS,BFA,5534,0.0
819,Burkina Faso,Benin,0,BEN,BFA,5534,0.0
820,Burkina Faso,Bulgaria,0,BGR,BFA,5534,0.0
821,Burkina Faso,Burkina Faso,0,BFA,BFA,5534,0.0
822,Burkina Faso,Chad,0,TCD,BFA,5534,0.0
823,Burkina Faso,Costa Rica,0,CRI,BFA,5534,0.0
824,Burkina Faso,Cyprus,0,CYP,BFA,5534,0.0
825,Burkina Faso,Czech Rep.,0,CZE,BFA,5534,0.0
826,Burkina Faso,Denmark,0,DNK,BFA,5534,0.0
827,Burkina Faso,Ecuador,0,ECU,BFA,5534,0.0
828,Burkina Faso,Egypt,0,EGY,BFA,5534,0.0
829,Burkina Faso,Finland,0,FIN,BFA,5534,0.0
830,Burkina Faso,Ghana,0,GHA,BFA,5534,0.0
831,Burkina Faso,Hungary,0,HUN,BFA,5534,0.0
832,Burkina Faso,Ireland,0,IRL,BFA,5534,0.0
833,Burkina Faso,Israel,0,ISR,BFA,5534,0.0
834,Burkina Faso,Jordan,0,JOR,BFA,5534,0.0
835,Burkina Faso,Kenya,0,KEN,BFA,5534,0.0
836,Burkina Faso,Lebanon,0,LBN,BFA,5534,0.0
837,Burkina Faso,Liberia,0,LBR,BFA,5534,0.0
838,Burkina Faso,Luxembourg,0,LUX,BFA,5534,0.0
839,Burkina Faso,Malta,0,MLT,BFA,5534,0.0
840,Burkina Faso,Netherlands,0,NLD,BFA,5534,0.0
841,Burkina Faso,Norway,0,NOR,BFA,5534,0.0
