,Year,Destination,Origin,Type,Value,dcode,ocode
6685,2017,Belgium,Guyana,Refugees (incl. refugee-like situations),0,BEL,GUY
6686,2017,Belgium,Honduras,Refugees (incl. refugee-like situations),0,BEL,HND
6687,2017,Belgium,Croatia,Refugees (incl. refugee-like situations),5,BEL,HRV
6688,2017,Belgium,Haiti,Refugees (incl. refugee-like situations),0,BEL,HTI
6689,2017,Belgium,Hungary,Refugees (incl. refugee-like situations),49,BEL,HUN
6690,2017,Belgium,India,Refugees (incl. refugee-like situations),20,BEL,IND
6691,2017,Belgium,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),960,BEL,IRN
6692,2017,Belgium,Iraq,Refugees (incl. refugee-like situations),4000,BEL,IRQ
6693,2017,Belgium,Israel,Refugees (incl. refugee-like situations),13,BEL,ISR
6694,2017,Belgium,Jamaica,Refugees (incl. refugee-like situations),0,BEL,JAM
6695,2017,Belgium,Jordan,Refugees (incl. refugee-like situations),24,BEL,JOR
6696,2017,Belgium,Kazakhstan,Refugees (incl. refugee-like situations),38,BEL,KAZ
6697,2017,Belgium,Kenya,Refugees (incl. refugee-like situations),22,BEL,KEN
6698,2017,Belgium,Kyrgyzstan,Refugees (incl. refugee-like situations),64,BEL,KGZ
6699,2017,Belgium,Cambodia,Refugees (incl. refugee-like situations),8,BEL,KHM
6700,2017,Belgium,Kuwait,Refugees (incl. refugee-like situations),7,BEL,KWT
6701,2017,Belgium,Lao People's Dem. Rep.,Refugees (incl. refugee-like situations),13,BEL,LAO
6702,2017,Belgium,Lebanon,Refugees (incl. refugee-like situations),99,BEL,LBN
6703,2017,Belgium,Liberia,Refugees (incl. refugee-like situations),15,BEL,LBR
6704,2017,Belgium,Libya,Refugees (incl. refugee-like situations),60,BEL,LBY
6705,2017,Belgium,Sri Lanka,Refugees (incl. refugee-like situations),394,BEL,LKA
6706,2017,Belgium,Lithuania,Refugees (incl. refugee-like situations),7,BEL,LTU
6707,2017,Belgium,Latvia,Refugees (incl. refugee-like situations),0,BEL,LVA
6708,2017,Belgium,Morocco,Refugees (incl. refugee-like situations),70,BEL,MAR
6709,2017,Belgium,Rep. of Moldova,Refugees (incl. refugee-like situations),0,BEL,MDA
6710,2017,Belgium,Madagascar,Refugees (incl. refugee-like situations),0,BEL,MDG
6711,2017,Belgium,Mexico,Refugees (incl. refugee-like situations),0,BEL,MEX
6712,2017,Belgium,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),113,BEL,MKD
6713,2017,Belgium,Mali,Refugees (incl. refugee-like situations),61,BEL,MLI
6714,2017,Belgium,Myanmar,Refugees (incl. refugee-like situations),9,BEL,MMR
6715,2017,Belgium,Montenegro,Refugees (incl. refugee-like situations),0,BEL,MNE
6716,2017,Belgium,Mongolia,Refugees (incl. refugee-like situations),0,BEL,MNG
6717,2017,Belgium,Mauritania,Refugees (incl. refugee-like situations),206,BEL,MRT
6718,2017,Belgium,Namibia,Refugees (incl. refugee-like situations),0,BEL,NAM
6719,2017,Belgium,Niger,Refugees (incl. refugee-like situations),91,BEL,NER
6720,2017,Belgium,Nigeria,Refugees (incl. refugee-like situations),43,BEL,NGA
6721,2017,Belgium,Nepal,Refugees (incl. refugee-like situations),13,BEL,NPL
6722,2017,Belgium,Pakistan,Refugees (incl. refugee-like situations),222,BEL,PAK
6723,2017,Belgium,Peru,Refugees (incl. refugee-like situations),0,BEL,PER
6724,2017,Belgium,Philippines,Refugees (incl. refugee-like situations),0,BEL,PHL
6725,2017,Belgium,Poland,Refugees (incl. refugee-like situations),154,BEL,POL
6726,2017,Belgium,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),36,BEL,PRK
6727,2017,Belgium,Palestinian,Refugees (incl. refugee-like situations),117,BEL,PSE
6728,2017,Belgium,Romania,Refugees (incl. refugee-like situations),38,BEL,ROU
6729,2017,Belgium,Russian Federation,Refugees (incl. refugee-like situations),2558,BEL,RUS
6730,2017,Belgium,Rwanda,Refugees (incl. refugee-like situations),803,BEL,RWA
6731,2017,Belgium,Saudi Arabia,Refugees (incl. refugee-like situations),0,BEL,SAU
6732,2017,Belgium,Sudan,Refugees (incl. refugee-like situations),174,BEL,SDN
6733,2017,Belgium,Senegal,Refugees (incl. refugee-like situations),435,BEL,SEN
6734,2017,Belgium,Sierra Leone,Refugees (incl. refugee-like situations),26,BEL,SLE
6735,2017,Belgium,El Salvador,Refugees (incl. refugee-like situations),7,BEL,SLV
6736,2017,Belgium,Somalia,Refugees (incl. refugee-like situations),1280,BEL,SOM
6737,2017,Belgium,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),155,BEL,SRB
6738,2017,Belgium,South Sudan,Refugees (incl. refugee-like situations),0,BEL,SSD
6739,2017,Belgium,Suriname,Refugees (incl. refugee-like situations),0,BEL,SUR
6740,2017,Belgium,Slovakia,Refugees (incl. refugee-like situations),0,BEL,SVK
6741,2017,Belgium,Syrian Arab Rep.,Refugees (incl. refugee-like situations),9080,BEL,SYR
6742,2017,Belgium,Chad,Refugees (incl. refugee-like situations),34,BEL,TCD
6743,2017,Belgium,Togo,Refugees (incl. refugee-like situations),176,BEL,TGO
6744,2017,Belgium,Tajikistan,Refugees (incl. refugee-like situations),10,BEL,TJK
6745,2017,Belgium,Turkmenistan,Refugees (incl. refugee-like situations),0,BEL,TKM
6746,2017,Belgium,Tunisia,Refugees (incl. refugee-like situations),37,BEL,TUN
6747,2017,Belgium,Turkey,Refugees (incl. refugee-like situations),587,BEL,TUR
6748,2017,Belgium,United Rep. of Tanzania,Refugees (incl. refugee-like situations),50,BEL,TZA
6749,2017,Belgium,Uganda,Refugees (incl. refugee-like situations),20,BEL,UGA
6750,2017,Belgium,Ukraine,Refugees (incl. refugee-like situations),166,BEL,UKR
6751,2017,Belgium,Uruguay,Refugees (incl. refugee-like situations),0,BEL,URY
6752,2017,Belgium,United States of America,Refugees (incl. refugee-like situations),0,BEL,USA
6753,2017,Belgium,Uzbekistan,Refugees (incl. refugee-like situations),32,BEL,UZB
6754,2017,Belgium,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),6,BEL,VEN
6755,2017,Belgium,Viet Nam,Refugees (incl. refugee-like situations),40,BEL,VNM
6756,2017,Belgium,Stateless,Refugees (incl. refugee-like situations),0,BEL,SLS
6757,2017,Belgium,Various/Unknown,Refugees (incl. refugee-like situations),7503,BEL,UNK
6758,2017,Belgium,Yemen,Refugees (incl. refugee-like situations),24,BEL,YEM
6759,2017,Belgium,South Africa,Refugees (incl. refugee-like situations),0,BEL,ZAF
6760,2017,Belgium,Zambia,Refugees (incl. refugee-like situations),0,BEL,ZMB
6761,2017,Belgium,Zimbabwe,Refugees (incl. refugee-like situations),0,BEL,ZWE
10727,2017,Canada,Afghanistan,Refugees (incl. refugee-like situations),3356,CAN,AFG
10728,2017,Canada,Angola,Refugees (incl. refugee-like situations),99,CAN,AGO
10729,2017,Canada,Albania,Refugees (incl. refugee-like situations),853,CAN,ALB
10730,2017,Canada,United Arab Emirates,Refugees (incl. refugee-like situations),35,CAN,ARE
10731,2017,Canada,Argentina,Refugees (incl. refugee-like situations),26,CAN,ARG
10732,2017,Canada,Armenia,Refugees (incl. refugee-like situations),85,CAN,ARM
10733,2017,Canada,Antigua and Barbuda,Refugees (incl. refugee-like situations),94,CAN,ATG
10734,2017,Canada,Australia,Refugees (incl. refugee-like situations),0,CAN,AUS
10735,2017,Canada,Austria,Refugees (incl. refugee-like situations),0,CAN,AUT
10736,2017,Canada,Azerbaijan,Refugees (incl. refugee-like situations),297,CAN,AZE
10737,2017,Canada,Burundi,Refugees (incl. refugee-like situations),2022,CAN,BDI
10738,2017,Canada,Belgium,Refugees (incl. refugee-like situations),14,CAN,BEL
10739,2017,Canada,Benin,Refugees (incl. refugee-like situations),54,CAN,BEN
10740,2017,Canada,Burkina Faso,Refugees (incl. refugee-like situations),95,CAN,BFA
10741,2017,Canada,Bangladesh,Refugees (incl. refugee-like situations),905,CAN,BGD
10742,2017,Canada,Bulgaria,Refugees (incl. refugee-like situations),135,CAN,BGR
10743,2017,Canada,Bahrain,Refugees (incl. refugee-like situations),46,CAN,BHR
10744,2017,Canada,Bahamas,Refugees (incl. refugee-like situations),194,CAN,BHS
10745,2017,Canada,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),35,CAN,BIH
10746,2017,Canada,Belarus,Refugees (incl. refugee-like situations),95,CAN,BLR
10747,2017,Canada,Belize,Refugees (incl. refugee-like situations),16,CAN,BLZ
10748,2017,Canada,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),50,CAN,BOL
10749,2017,Canada,Brazil,Refugees (incl. refugee-like situations),64,CAN,BRA
10750,2017,Canada,Barbados,Refugees (incl. refugee-like situations),167,CAN,BRB
10751,2017,Canada,Bhutan,Refugees (incl. refugee-like situations),7,CAN,BTN
10752,2017,Canada,Botswana,Refugees (incl. refugee-like situations),255,CAN,BWA
10753,2017,Canada,Central African Rep.,Refugees (incl. refugee-like situations),70,CAN,CAF
10754,2017,Canada,Switzerland,Refugees (incl. refugee-like situations),0,CAN,CHE
10755,2017,Canada,Chile,Refugees (incl. refugee-like situations),52,CAN,CHL
10756,2017,Canada,China,Refugees (incl. refugee-like situations),7180,CAN,CHN
10757,2017,Canada,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),253,CAN,CIV
10758,2017,Canada,Cameroon,Refugees (incl. refugee-like situations),1039,CAN,CMR
10759,2017,Canada,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),1816,CAN,COD
10760,2017,Canada,Congo,Refugees (incl. refugee-like situations),281,CAN,COG
10761,2017,Canada,Colombia,Refugees (incl. refugee-like situations),8049,CAN,COL
10762,2017,Canada,Comoros,Refugees (incl. refugee-like situations),0,CAN,COM
10763,2017,Canada,Costa Rica,Refugees (incl. refugee-like situations),15,CAN,CRI
10764,2017,Canada,Cuba,Refugees (incl. refugee-like situations),836,CAN,CUB
10765,2017,Canada,Cayman Islands,Refugees (incl. refugee-like situations),0,CAN,CYM
10766,2017,Canada,Cyprus,Refugees (incl. refugee-like situations),0,CAN,CYP
10767,2017,Canada,Czech Rep.,Refugees (incl. refugee-like situations),420,CAN,CZE
10768,2017,Canada,Germany,Refugees (incl. refugee-like situations),0,CAN,DEU
10769,2017,Canada,Djibouti,Refugees (incl. refugee-like situations),801,CAN,DJI
10770,2017,Canada,Dominica,Refugees (incl. refugee-like situations),5,CAN,DMA
10771,2017,Canada,Denmark,Refugees (incl. refugee-like situations),0,CAN,DNK
10772,2017,Canada,Dominican Rep.,Refugees (incl. refugee-like situations),124,CAN,DOM
10773,2017,Canada,Algeria,Refugees (incl. refugee-like situations),390,CAN,DZA
10774,2017,Canada,Ecuador,Refugees (incl. refugee-like situations),59,CAN,ECU
10775,2017,Canada,Egypt,Refugees (incl. refugee-like situations),1329,CAN,EGY
10776,2017,Canada,Eritrea,Refugees (incl. refugee-like situations),2131,CAN,ERI
10777,2017,Canada,Western Sahara,Refugees (incl. refugee-like situations),0,CAN,ESH
10778,2017,Canada,Spain,Refugees (incl. refugee-like situations),6,CAN,ESP
10779,2017,Canada,Estonia,Refugees (incl. refugee-like situations),5,CAN,EST
10780,2017,Canada,Ethiopia,Refugees (incl. refugee-like situations),1631,CAN,ETH
10781,2017,Canada,Finland,Refugees (incl. refugee-like situations),0,CAN,FIN
10782,2017,Canada,Fiji,Refugees (incl. refugee-like situations),60,CAN,FJI
10783,2017,Canada,France,Refugees (incl. refugee-like situations),10,CAN,FRA
10784,2017,Canada,Gabon,Refugees (incl. refugee-like situations),36,CAN,GAB
10785,2017,Canada,United Kingdom,Refugees (incl. refugee-like situations),11,CAN,GBR
10786,2017,Canada,Georgia,Refugees (incl. refugee-like situations),276,CAN,GEO
10787,2017,Canada,Ghana,Refugees (incl. refugee-like situations),298,CAN,GHA
10788,2017,Canada,Guinea,Refugees (incl. refugee-like situations),442,CAN,GIN
10789,2017,Canada,Gambia,Refugees (incl. refugee-like situations),82,CAN,GMB
10790,2017,Canada,Guinea-Bissau,Refugees (incl. refugee-like situations),9,CAN,GNB
10791,2017,Canada,Equatorial Guinea,Refugees (incl. refugee-like situations),13,CAN,GNQ
10792,2017,Canada,Greece,Refugees (incl. refugee-like situations),14,CAN,GRC
10793,2017,Canada,Grenada,Refugees (incl. refugee-like situations),64,CAN,GRD
10794,2017,Canada,Guatemala,Refugees (incl. refugee-like situations),554,CAN,GTM
10795,2017,Canada,Guyana,Refugees (incl. refugee-like situations),148,CAN,GUY
10796,2017,Canada,"China, Hong Kong SAR",Refugees (incl. refugee-like situations),6,CAN,HKG
10797,2017,Canada,Honduras,Refugees (incl. refugee-like situations),934,CAN,HND
10798,2017,Canada,Croatia,Refugees (incl. refugee-like situations),204,CAN,HRV
10799,2017,Canada,Haiti,Refugees (incl. refugee-like situations),6874,CAN,HTI
10800,2017,Canada,Hungary,Refugees (incl. refugee-like situations),2912,CAN,HUN
10801,2017,Canada,Indonesia,Refugees (incl. refugee-like situations),119,CAN,IDN
10802,2017,Canada,India,Refugees (incl. refugee-like situations),1281,CAN,IND
10803,2017,Canada,Ireland,Refugees (incl. refugee-like situations),0,CAN,IRL
10804,2017,Canada,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),2197,CAN,IRN
10805,2017,Canada,Iraq,Refugees (incl. refugee-like situations),2792,CAN,IRQ
10806,2017,Canada,Israel,Refugees (incl. refugee-like situations),181,CAN,ISR
10807,2017,Canada,Italy,Refugees (incl. refugee-like situations),0,CAN,ITA
10808,2017,Canada,Jamaica,Refugees (incl. refugee-like situations),893,CAN,JAM
10809,2017,Canada,Jordan,Refugees (incl. refugee-like situations),353,CAN,JOR
10810,2017,Canada,Japan,Refugees (incl. refugee-like situations),0,CAN,JPN
10811,2017,Canada,Kazakhstan,Refugees (incl. refugee-like situations),126,CAN,KAZ
10812,2017,Canada,Kenya,Refugees (incl. refugee-like situations),463,CAN,KEN
10813,2017,Canada,Kyrgyzstan,Refugees (incl. refugee-like situations),61,CAN,KGZ
10814,2017,Canada,Cambodia,Refugees (incl. refugee-like situations),71,CAN,KHM
10815,2017,Canada,Kiribati,Refugees (incl. refugee-like situations),0,CAN,KIR
10816,2017,Canada,Saint Kitts and Nevis,Refugees (incl. refugee-like situations),40,CAN,KNA
10817,2017,Canada,Rep. of Korea,Refugees (incl. refugee-like situations),102,CAN,KOR
10818,2017,Canada,Kuwait,Refugees (incl. refugee-like situations),86,CAN,KWT
10819,2017,Canada,Lao People's Dem. Rep.,Refugees (incl. refugee-like situations),5,CAN,LAO
10820,2017,Canada,Lebanon,Refugees (incl. refugee-like situations),838,CAN,LBN
10821,2017,Canada,Liberia,Refugees (incl. refugee-like situations),91,CAN,LBR
10822,2017,Canada,Libya,Refugees (incl. refugee-like situations),1118,CAN,LBY
10823,2017,Canada,Saint Lucia,Refugees (incl. refugee-like situations),967,CAN,LCA
10824,2017,Canada,Sri Lanka,Refugees (incl. refugee-like situations),4195,CAN,LKA
10825,2017,Canada,Lesotho,Refugees (incl. refugee-like situations),0,CAN,LSO
10826,2017,Canada,Lithuania,Refugees (incl. refugee-like situations),20,CAN,LTU
10827,2017,Canada,Latvia,Refugees (incl. refugee-like situations),75,CAN,LVA
10828,2017,Canada,Morocco,Refugees (incl. refugee-like situations),151,CAN,MAR
10829,2017,Canada,Rep. of Moldova,Refugees (incl. refugee-like situations),121,CAN,MDA
10830,2017,Canada,Madagascar,Refugees (incl. refugee-like situations),16,CAN,MDG
10831,2017,Canada,Mexico,Refugees (incl. refugee-like situations),3846,CAN,MEX
10832,2017,Canada,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),43,CAN,MKD
10833,2017,Canada,Mali,Refugees (incl. refugee-like situations),142,CAN,MLI
10834,2017,Canada,Myanmar,Refugees (incl. refugee-like situations),60,CAN,MMR
10835,2017,Canada,Montenegro,Refugees (incl. refugee-like situations),19,CAN,MNE
10836,2017,Canada,Mongolia,Refugees (incl. refugee-like situations),143,CAN,MNG
10837,2017,Canada,Mozambique,Refugees (incl. refugee-like situations),0,CAN,MOZ
10838,2017,Canada,Mauritania,Refugees (incl. refugee-like situations),151,CAN,MRT
10839,2017,Canada,Mauritius,Refugees (incl. refugee-like situations),5,CAN,MUS
10840,2017,Canada,Malawi,Refugees (incl. refugee-like situations),16,CAN,MWI
10841,2017,Canada,Malaysia,Refugees (incl. refugee-like situations),32,CAN,MYS
10842,2017,Canada,Namibia,Refugees (incl. refugee-like situations),360,CAN,NAM
10843,2017,Canada,Niger,Refugees (incl. refugee-like situations),57,CAN,NER
10844,2017,Canada,Nigeria,Refugees (incl. refugee-like situations),4800,CAN,NGA
10845,2017,Canada,Nicaragua,Refugees (incl. refugee-like situations),82,CAN,NIC
10846,2017,Canada,Netherlands,Refugees (incl. refugee-like situations),0,CAN,NLD
10847,2017,Canada,Norway,Refugees (incl. refugee-like situations),0,CAN,NOR
10848,2017,Canada,Nepal,Refugees (incl. refugee-like situations),557,CAN,NPL
10849,2017,Canada,Oman,Refugees (incl. refugee-like situations),9,CAN,OMN
10850,2017,Canada,Pakistan,Refugees (incl. refugee-like situations),4971,CAN,PAK
10851,2017,Canada,Panama,Refugees (incl. refugee-like situations),16,CAN,PAN
10852,2017,Canada,Peru,Refugees (incl. refugee-like situations),252,CAN,PER
10853,2017,Canada,Philippines,Refugees (incl. refugee-like situations),96,CAN,PHL
10854,2017,Canada,Papua New Guinea,Refugees (incl. refugee-like situations),0,CAN,PNG
10855,2017,Canada,Poland,Refugees (incl. refugee-like situations),125,CAN,POL
10856,2017,Canada,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),484,CAN,PRK
10857,2017,Canada,Portugal,Refugees (incl. refugee-like situations),0,CAN,PRT
10858,2017,Canada,Paraguay,Refugees (incl. refugee-like situations),21,CAN,PRY
10859,2017,Canada,Palestinian,Refugees (incl. refugee-like situations),777,CAN,PSE
10860,2017,Canada,Qatar,Refugees (incl. refugee-like situations),12,CAN,QAT
10861,2017,Canada,Romania,Refugees (incl. refugee-like situations),193,CAN,ROU
10862,2017,Canada,Russian Federation,Refugees (incl. refugee-like situations),877,CAN,RUS
10863,2017,Canada,Rwanda,Refugees (incl. refugee-like situations),1013,CAN,RWA
10864,2017,Canada,Saudi Arabia,Refugees (incl. refugee-like situations),277,CAN,SAU
10865,2017,Canada,Sudan,Refugees (incl. refugee-like situations),802,CAN,SDN
10866,2017,Canada,Senegal,Refugees (incl. refugee-like situations),238,CAN,SEN
10867,2017,Canada,Singapore,Refugees (incl. refugee-like situations),15,CAN,SGP
10868,2017,Canada,Solomon Islands,Refugees (incl. refugee-like situations),28,CAN,SLB
10869,2017,Canada,Sierra Leone,Refugees (incl. refugee-like situations),72,CAN,SLE
10870,2017,Canada,El Salvador,Refugees (incl. refugee-like situations),1354,CAN,SLV
10871,2017,Canada,San Marino,Refugees (incl. refugee-like situations),0,CAN,SMR
10872,2017,Canada,Somalia,Refugees (incl. refugee-like situations),3035,CAN,SOM
10873,2017,Canada,Saint-Pierre-et-Miquelon,Refugees (incl. refugee-like situations),0,CAN,SPM
10874,2017,Canada,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),288,CAN,SRB
10875,2017,Canada,South Sudan,Refugees (incl. refugee-like situations),12,CAN,SSD
10876,2017,Canada,Suriname,Refugees (incl. refugee-like situations),8,CAN,SUR
10877,2017,Canada,Slovakia,Refugees (incl. refugee-like situations),696,CAN,SVK
10878,2017,Canada,Slovenia,Refugees (incl. refugee-like situations),0,CAN,SVN
10879,2017,Canada,Sweden,Refugees (incl. refugee-like situations),0,CAN,SWE
10880,2017,Canada,Swaziland,Refugees (incl. refugee-like situations),141,CAN,SWZ
10881,2017,Canada,Seychelles,Refugees (incl. refugee-like situations),5,CAN,SYC
10882,2017,Canada,Syrian Arab Rep.,Refugees (incl. refugee-like situations),3095,CAN,SYR
10883,2017,Canada,Turks and Caicos Islands,Refugees (incl. refugee-like situations),0,CAN,TCA
10884,2017,Canada,Chad,Refugees (incl. refugee-like situations),427,CAN,TCD
10885,2017,Canada,Togo,Refugees (incl. refugee-like situations),110,CAN,TGO
10886,2017,Canada,Thailand,Refugees (incl. refugee-like situations),17,CAN,THA
10887,2017,Canada,Tajikistan,Refugees (incl. refugee-like situations),44,CAN,TJK
